,Title,Label
8613,이스타항공 결국 40% 정리해고…구조조정 우려 현실로,-1
8614,[정의선 의장 新경영①]젊어지는 현대차 리더십…위기대응능력 강화,1
8615,SK바이오사이언스 미국 노바백스 코로나19 백신 생산 계약,0
8616,[특징주] 삼성중공업 2분기 대규모 손실 '쇼크'에 급락,-1
8617,"日 7월 무역수지 4개월 만에 흑자 전환...""대중 수출액 늘어""",1
8618,"'자율협약' 한진해운 주가 급락...거래소 ""25일 오전 9시까지 매매거래 정지""...",-1
8619,"코스콤, HSBC펀드서비스 인수…""자산운용 IT업계 진출""(종합)",1
8620,法 고쳐 실명제 이후 개설된 차명계좌도 과징금 부과한다,-1
8621,[글로벌-Biz 24] 독일 최대항공사 ‘루프트한자’ 67년만에 최악의 분기 영업...,-1
8622,"증선위 ""삼바 고의 공시누락""…분식회계 판단 유보(종합2보)",-1
8623,쿠팡 영업손실 6천4백억 원 사상 최대 자본잠식상태,0
8624,두산 해외 첫 프로젝트로 태국 물류센터 자동화 설비 수주,1
8625,태안군 '치매환자 실종예방' 배회감지기 지원 사업 추진,1
8626,한국조선해양 LNG선 등 7척 1조 규모 수주,1
8627,이스타항공 조종사노조 민주노총 가입…“정리해고 중단하라”,-1
8628,[사설] 재정적자 폭증속 `포퓰리즘 확장재정` 공언하는 정부,-1
8629,현대로템 장애물개척전차 사업 등 3000억원 수주,1
8630,<금감원 조사국 `수난시대'>,0
8631,현대오일뱅크 2분기 흑자전환… 정유사업은 186억원 손실,1
8632,SK·한화 주가 상승재료 소멸?...남은 카드 있다,0
8633,한미의 R&D는 제약강국이란 항해 나침반,0
8634,<코스피> STX팬오션 흑자전환 기대에 상한가,1
8635,매각된 와이디온라인 운명 불투명 우회상장의 수단되나,0
8636,스마일게이트알피지 아마존 게임즈와 북미·유럽 독점 퍼블리싱 계약 체결,1
8637,"메디톡스 3분기 연속 적자…""악재는 이제 끝""",-1
8638,"코스닥, 나흘째 상승..7거래일만에 840선 회복",1
8639,[외산 게임에 내준 안방]ⓛ 침몰 중인 국산 게임,0
8640,환율급락 이어 또… 제조업 울상,-1
8641,쌍용차 상반기 매출 창사이래 최대…손실규모는 확대,0
8642,미국증시 기술주 강세 제동에 혼조세…다우 0.6% 상승,1
8643,침수된 공장 원자재…폐기물 처리비용까지 이중고,0
8644,"7초 만에 무너진 남북 화해 상징...北 ""서울 불바다"" 다시 거론하며 위협",0
8645,1주일 새 7척 9억 달러어치 수주한 한국조선해양 하반기 수주 확보 '박차',1
8646,경기 바닥 아직 멀었다…고용 줄고 소비도 위축,-1
8647,알루코 車배터리 부품 5천억 수주 대박,1
8648,무차입 공매도에 '형사처벌·징벌적 과징금'…공매도 규제강화,-1
8649,그나마 적자 줄었으니 다행…정유사 2분기도 불황 지속,-1
8650,[더벨]재영솔루텍 적자전환 일시적…하반기 반등 기대,0
8651,한화시스템 K1A1 전차 조준경에 최신 열상장치 공급,0
8652,기아차 해외공장 가동 중단 직격탄…영업익 73% 급감,-1
8653,제주항공 코로나19 타격으로 2분기 영업손실 1천억 육박,-1
8654,[상반기 코스닥 실적]10곳중 6곳 흑자…심텍·바이오니아 등 흑자전환,1
8655,"SK이노베이션 2분기 4천397억원 영업적자…""최악 면해""(종합2보)",-1
8656,대한항공 한앤컴퍼니와 기내식기판사업 영업양수도계약 체결 해,1
8657,[기업] 한국조선해양 올해 첫 LNG 운반선 4척 수주,1
8658,"코스닥, 전일대비 2.55p 오른 838.86 출발(0.30%↑)",1
8659,[특징주]한전 말레이 전력공사와 3.5조원 규모 공급계약 체결 '강세',1
8660,신한금융 네오플럭스 인수 위한 주식매매계약 체결,1
8661,SK바이오팜 급등세 접고 보합 마감...거래량은 `반토막'(종합),-1
8662,[표]IPO·장외 주요 종목 시세(8월 25일),0
8663,'코로나 충격' 4월 수출 24.3%↓…무역수지 99개월만에 적자(2보),-1
8664,'6분기 연속 적자' LG디스플레이에 볕드나… 3분기 흑자전환 청신호,0
8665,한국조선해양 LNG선 2척 4400억 수주,1
8666,'따상에 2연상' SK바이오팜 증권사 목표가 무색한 고공행진,1
8667,[특징상한가 & 급등주] 12월19일 증시복기... 트럼프의 탄핵소추안 가결,1
8668,한빛 뜬금없이 '그라나도' 매출발표…주가부양 물타기 의혹,0
8669,"""장내파생상품 절반 외국인이 차지… ‘쏠림’현상 막아야"" [제18회 서울국제A&D컨퍼런스]",0
8670,안젤리나 졸리 100만 달러 기부,1
8671,[오늘의 글로벌마켓] 뉴욕증시 애플 등 핵심기술주 급등으로 주요 지수 '일제...,1
8672,묻고 더블로 가 외치던 실리콘밸리 버블이 꺼지고있다,0
8673,한국수자원공사 남미 물관리 컨설팅 사업 수주,1
8674,도이치모터스 윤석열 아내 김건희.. 주가조작 연루 의혹 보도에 '사실무근.....,0
8675,“SK케미칼 아스트라제네카 CMO 체결로 주가 재평가...목표가↑”- SK증권,1
8676,대전 유성구 그린뉴딜 도시공원 활성화 사업 추진,1
8677,올해 공모시장 대박…상장 첫날 평균 61% 올랐다,1
8678,"[클릭 e종목]""GKL 4월 영업공백에 예상된 적자…주가는 이미 반영 중""",-1
8679,태안군 6쪽마늘 명품화 지원사업 적극 추진,1
8680,수주절벽 조선업계…LNG는 커녕 탱커도 암울,1
8681,삼성바이오로직스 바이오젠 치매 치료제 수주 가능성은?,1
8682,리디 2020년 상반기 역대 최대 실적 달성......'흑자전환',1
8683,애플 4% 급락..美증시 애플 없는 다우만 상승,-1
8684,찜찜한 이탈리아 다우 5일째 랠리 간발차로 실패,-1
8685,[정보보호 20년史] 2014년: 카드사 사태와 한수원 해킹 대형사고로 얼룩진 한...,0
8686,"현대차, 판매·원가율 지속 개선…목표가 22만 -이베스트",1
8687,지에스인스트루먼트 실적개선 소식에 상한가,1
8688,알에스오토메이션 2분기 영업익 9771만원 흑자전환,1
8689,가상화폐·블록체인 테마주 셋 중 둘은 적자·실적악화,-1
8690,미국의 석유공룡 `엑슨모빌` 100년만에 다우존스서 퇴출 `충격`,-1
8691,범보수 정의연·윤미향에 총공세... 제2조국 노리나?,0
8692,쌍용차 사상 최대 매출 3.7조 달성…“손실도 소폭 감소”,0
8693,SK건설 우즈베키스탄 정유공장 설계 계약 체결,1
8694,SK바이오팜 상장 5거래일만에 하락 전환,-1
8695,사모펀드 3년간 전수조사…전담검사조직 한시 설치(종합),0
8696,바이오株 팬데믹 피해가나…기대감 솔솔,0
8697,금감원-기재부 '공공기관지정' 싸움에 눈치 보는 예탁결제원,0
8698,[경제뉴스 브리핑(5.31] 금감원 우리은행 특검 착수… CJ 차명계좌 수백개 포...,0
8699,이테크건설 867억원 규모 GYHP 프로젝트 수주,1
8700,코로나에 편의점 희비 엇갈려…GS25는 최대치·CU는 어닝 쇼크,0
8701,현대해상 보험영업 악화 구간…목표가'하향'-신한금투,0
8702,SK하이닉스 D램價 하락 고용량으로 버틴다,-1
8703,KRR 빠진 팬오션 인수전 하림 인수 '유력',0
8704,고려아연 목표주가 상향 “금 은 가격 급등해 귀금속 테마주 매력 부각”,1
8705,[기자의 눈]갑 놓겠다던 금감원 어디갔나,0
8706,주성엔지니어링 189억원 규모 디스플레이 제조장비 공급계약,1
8707,"수젠텍 2분기 영업익 흑자전환 ""주가 급등에 CB 평가손실 발생""",1
8708,충남버스업체 고용유지금 지원 중단 정리해고 절차 예고,-1
8709,대우조선 연타석 홈런…이번엔 9000억 규모 LNG 설비 수주,1
8710,제약바이오 임상 3상 결과 속속 발표…9월말부터 반등 전망,1
8711,[Who Is ?] 김태영 웹젠 대표이사,0
8712,美 주정부 쩔쩔맬때 마스크 공급…한인 동포들 살았다 감사 줄이어,0
8713,"웹젠 신작 ‘R2M’, 첫 인상 ‘클래식 MMORPG 감성’",0
8714,연세의료원 송도세브란스병원(가칭) 설계 계약 체결…800병상 규모 설계 1천...,1
8715,LIG넥스원 1분기 영업익 268억원…“수주 증가에 호조”,1
8716,경남제약 올해 2분기 영업익 16억원...흑자전환,1
8717,태안군 '대기오염물질 저감' 각종 지원 사업 추진,1
8718,금감원 동양증권 특별 점검…계열사 주식 급락,-1
8719,포스코건설 경남 양산서 지역주택조합 사업 1500억 원에 수주,1
8720,[분석플러스] 실적시즌으로 눈돌린 증시…건설주 뛰어올라,0
8721,데브시스터즈 2019년 4Q 영업손실 확대…3월 스타일릿 출격 준비,0
8722,CJ프레시웨이 1분기 영업손실 126억…코로나19로 7년 만에 적자,-1
8723,퀄컴 '실적 호재+화웨이와 특허 계약'에 시간외 주가 14% 폭등,0
8724,한전 2분기 영업익 3898억원 '흑자전환',1
8725,스마일게이트 RPG-아마존 게임즈 북미 유럽 독점 퍼블리싱 계약 체결,1
8726,한국조선해양 860억 규모 중형 PC선 2척 수주,1
8727,‘콘돔’ 유니더스 계속되는 상한가...‘왜?’,1
8728,[SR건설부동산] 건설사 작년 실적 대림산업 나홀로 '선방',-1
8729,유상호 의원 경기 둘레길 연결·조성사업 추진 정담회,1
8730,스미토모상사 암바토비 광산 손실에 실적 '휘청',0
8731,[공시]피씨엘 205억원 규모 의료기기 공급계약 체결,1
8732,[유럽마감] 대부분↓…도이체방크·아스트라제네카 하락,-1
8733,한솔제지 주가 상승 가능 산업용지 판매호조 2분기도 지속,0
8734,[증시브리핑] 美증시 경제·고용지표 호조에 강세…3대지수 상승 마감,1
8735,동양철관 해외 영업력 강화와 수익성 위주 수주 '통했다',1
8736,美 ‘IT 빅4’ 호실적에 주가급등…3.8조 베팅 해외직구족 ‘쾌재’,1
8737,"YG PLUS ""2분기 영업익 6억…음악·골프 사업 덕에 흑자""",1
8738,'인슈어테크' 레모네이드 美증시 상장 첫날 주가 140% 상승,0
8739,[Who Is ?] 김영록 전라남도 도지사,0
8740,환율하락…수출업계 초비상,-1
8741,LG디스플레이 LCD 가격 하락 적자 전망…목표가↓-신한,-1
8742,30년 전 최종현이 심은 ‘바이오 DNA’가 ‘진격의 SK’ 이끌었다,0
8743,김지철 교육감 공약 사업 추진 '순항',1
8744,삼성바이오 임시 증선위 논의…금감원 주장 검토,0
8745,"[팩트체크] ""국내 공매도 규제 이미 강하다"" 정부 주장 정말일까",0
8746,아시아나항공 2분기 어닝 서프라이즈…6분기만 '흑자'[종합],1
8747,[특징주]LG디스플레이 흑자전환 기대에 '강세',1
8748,다우존스 종목 재편성…엑손 모빌 빠지고 세일즈포스 편입,0
8749,"S&T중공업, 50억 규모 자사주 취득 신탁계약 체결",1
8750,삼성증권으로 김기식 금감원장 날개 달았다…칼바람 예고,0
8751,세스코 '50년 전통' 금남시장과 계약 체결… 골목까지 위생 관리,1
8752,[주간HOT종목]에이프로 '따상' 기록…이틀새 개인 1000억원 순매수,1
8753,연아 떠나는 IB스포츠 급락,-1
8754,[공시]한국항공우주 471억 규모 경찰청 헬기 공급계약,1
8755,금감원이 '다이아' 캐니 씨앤케이 급락,-1
8756,"[특징주]한국테크놀로지그룹, 후계 구도 갈등 본격화에 '급등'",0
8757,증선위 '삼성바이오 고의 분식회계' 결론…거래 정지,-1
8758,[Today글로벌뉴스] 대만 중국서 복귀하는 자국 기업에 인센티브,0
8759,한국조선해양 4400억 규모의 LNG선 수주,1
8760,[게임스톡] 컴투스 이틀째 상한가 찍나,1
8761,"증권사, 거래 수수료로 수백억씩 버는데…해외주식 정보 제공은 '제자리 맴맴'",0
8762,스맥 70억원 상당 CNC공작기계 공급계약 체결,1
8763,"[올댓차이나] 臺증시, 뉴욕증시 강세·TSMC 호재에 0.88% 상승 마감",1
8764,(종목Plus)선장 잃은 성지건설..이틀째 급락,-1
8765,대신정보통신 차입금 전액 상환…상한가 직행,1
8766,한진重 국내 최초 다목적 대형방제선 수주,1
8767,"[빅데이터MSI]시장심리 톱5, 카카오·현대위아·KB금융·SK텔레콤·현대모비스",0
8768,[뉴욕마감]기술주 약세에 일제 하락…다우 158.13포인트↓,-1
8769,[승부주]플렉스컴·레드로버대기업 손잡고 매출·실적 '폭풍성장',1
8770,한국항공우주 471억원 규모 경찰청헬기 공급계약,1
8771,수주절벽인데… 현대重 풀리지 않는 勞使 갈등,1
8772,금융당국-은행권 '코로나19 금융지원 협약' 체결,1
8773,수출입은행-LH 스마트시티 해외진출 선도 MOU 체결,1
8774,괴수 '고질라' 미국 극장가 맹공격,0
8775,日 미쓰비시車 2분기 2조원 적자,-1
8776,3단계 사회적 거리두기 가나?…온라인교육주 상승 실적은 '글쎄',1
8777,(美월가 쇼크)AIG 운명의 시간 임박...`제2의 리먼` 되나?,0
8778,현대중공업 싱가포르 선사와 LPG 운반선 '3척' 수주 계약 체결,1
8779,"유니슨, 풍력발전용 타워 공급 계약 체결",1
8780,이스타항공 정리해고 즉각 중단 거리로 나선 조종사들,-1
8781,[카드뉴스] 코로나도 막지 못한 FLEX 명품 펀드 수익률도 함께 상승,0
8782,금호석유 특수고무 상승 '날개' 목표가↑-KB,1
8783,[종목톡톡]'따상' 에이프로 상장 하루만에 두자릿수 하락,-1
8784,개그맨 이혁재 미네르바도 깜짝 놀랄 주식 귀재(?),0
8785,제주 경로당 이달말부터 무더위 쉼터로 단계적 개방한다,0
8786,대웅제약 코로나19 치료제 해외 연구자 임상 계약 체결,1
8787,[뉴욕장중]부양책 효과 의문…2% 급락,-1
8788,두산중공업 3600억원 규모 김포열병합발전소 신규 수주,1
8789,중견조선시장 1분기 성적표 현대重 계열사만 웃었다,0
8790,"'경비원 집단 해고' 압구정 현대아파트 2심서 ""정당하다"" 판결 뒤집혀",-1
8791,부산시 중소기업 근무환경 개선사업 추진···25개사 모집,1
8792,SK바이오팜 코스피200 조기편입…주가 더 오를까,0
8793,질주 멈춘 SK바이오팜 시총 SK아래 17위 마감(종합),0
8794,'대표작 해외 진출 노린다' 게임빌 2Q 영업익 흑자 전환 성공,1
8795,수출입銀 두산중공업 외화채권 상환재원 6000억원 대출키로,0
8796,[MT리포트]공정위 이어 금융위도 지배구조 개선 압박…공세 직면한 삼성,1
8797,우버마저 상장 직후 주가 폭락 스타트업 한계 드러냈나,-1
8798,[뉴욕증시] 코로나 백신 의구심 제기…다우 1.59% 하락,-1
8799,뉴욕증시 EU 부양책에도 기술주 강세 제동에 혼조…다우 0.6% 상승 마감,1
8800,韓 수주 1.5조원 조지아 수력사업 본격…정부차원 지원,1
8801,아이큐어 美 아보메드와 파킨슨치료 패치제 공급계약,1
8802,정몽구 현대車그룹 회장 부자 글로비스 주식 13% 매각 재추진,1
8803,에이치엘비 리보세라닙 개조해 재도전,0
8804,"[굿모닝 증시]외풍에 또 폭락한 韓 증시…""추격 매도 실익 없다""",-1
8805,한국조선해양 중형 PC선 2척 860억원 수주…현대미포조선서 건조,1
8806,신한 가세로… 부동산신탁 ‘금융 3파전’,0
8807,정유4사 1분기 2조원대 적자 전망 ‘역대 최악’,-1
8808,"'조심조심' 증시 방향잃은 개미들…""정책이벤트 노려라""",-1
8809,"미래컴퍼니 ""수술로봇 레보아이 러시아 첫 수주계약""",1
8810,당진시 공공 실외체육시설 운영 재개,0
8811,[데일리안 오늘뉴스 종합] 문대통령 집중호우에 휴가 반납?…이미 다녀온것 ...,0
8812,[재계톡톡] 넥슨·엔씨 주가 `훨훨`...넷마블은 주춤,0
8813,3분기 숨고른 후 4분기 상승…외국인 돌아와 박스권 돌파,1
8814,코스피 2320선 회복 1.10%↑…美 경제지표 호조세에 투자심리 개선,1
8815,"워렌 버핏 낙점 '와이지-원' 관심 한몸에…실적 등은 ""글쎄""",0
8816,[김은정의 기업워치]코로나에 발목 잡힌 태평양물산 물 건너간 '라이징 스타...,-1
8817,이스타항공 대규모 정리해고 실시...보유 항공기 10대도 반납,-1
8818,현대·기아차 지난해 매출 149조9118억원...전년比 2.42%↑,1
8819,<특징주> 14년여만에 증시 복귀 해태제과 상장 첫날 상한가(종합2보),1
8820,금감원 수십조원 불법 자전거래 중징계…현대증권 랩어카운트 한 달간 업무...,0
8821,더맘마-코리아축산 축산물 플랫폼 구축 위한 투자합작 계약 체결,1
8822,한국조선해양 PC선 2척 수주… 계약 금액 860억원,1
8823,코로나 이후 장기전 대비 유증 3배이상 증가…지난달 1.8조 조달,1
8824,[fn사설]바이오산업에 재뿌린 오락가락 금감원,0
8825,현대건설 지난해 매출·영업익 후퇴…순익만 44% 증가,1
8826,에쓰오일 유가 충격에 적자 1조원 넘었다,-1
8827,씨젠 시총 '1조' 등극…진단키트 실적 업고 주가 급등,1
8828,삼성전자 승승장구 '주춤'..바닥 찍었나,-1
8829,[객장의시선]오늘 장 '상승' 전망…'성장·현금·R&D' 주목,1
8830,대림산업 인천·대전서 3840억원 규모 도시정비사업 수주,1
8831,SK바이오팜 흥행 효과… 공모주 펀드 인기몰이,1
8832,한국테크놀로지 6년 만에 영업이익·순이익 흑자전환 성공…매출 1.5배↑,1
8833,"금감원, 감사인 지정제도 관련 온라인 설명회 개최",1
8834,모나미·빅텍 이슈 때마다 주가 들썩들썩…실적은 '뒷걸음',0
8835,"[fn종목 돋보기] 코오롱글로벌, 국립중앙의료원에 대규모 음압병동 설립 ""지난주 착공..수요 급증에 적극 대응""",0
8836,리버풀 직원 일시 해고 이틀 만에 철회…비난 여론에 사과,-1
8837,보잉 ‘날개 없는 추락’…창립 100년 만에 최대 적자,-1
8838,SNK '킹오파' 애니메이션 영화 제작 계약 체결,1
8839,중소형 건설株 강세…임상 실패한 젬백스는 급락,-1
8840,"[e의정부소식] ""쓰레기 산에서 문화공간으로""… 의정부시 다목적 스포츠파크...",0
8841,트위터 구글 매각입찰 불참설에 주가 급락,-1
8842,외형↑ 내실↓…외식업 10년째 ‘악화일로’,1
8843,'진천형 뉴딜사업' 추진…4개 분야 2583억원 투입,1
8844,셀트리온 셀트리온헬스케어와 467억원 규모 항체의약품 공급 계약 체결,1
8845,한국조선해양 유럽 선사와 PC선 2척 수주 계약 체결…900억원 규모,1
8846,현대重그룹 원유운반선·컨테이너선 등 6척 수주,1
8847,대한항공 566억 영업적자…화물로 `실적타격` 최소화,-1
8848,'분식 회계 의혹' 해소 5부 능선 넘은 KT&G 주가 반등 기대감,1
8849,영화계 라이벌 CJ E&M.오리온 쇼박스 1분기 흥행참패로 매출 감소'울상',0
8850,새마을금고중앙회 전통시장 이용 활성화 사업 추진,1
8851,강성연 뉴에라프로젝트와 전속계약 체결…’미스터트롯’ 6인X이수영X장재인...,1
8852,테슬라 주가 1년새 10배 급증...고평가 논란 '솔솔',-1
8853,국내 조선 3사 LNG선 수주 '잭팟' 터진다,1
8854,국립낙동강생물자원관·(주)윤선애선인장 기술이전 계약 체결,1
8855,홍수 덮친 中 돼지고기값 급등…팍팍해지는 민심,0
8856,뉴욕증시 상승출발…기술주 호실적 흐름 이끄나,0
8857,한국환경공단 국가물산업클러스터 국내 물기업 해외수출형 기술개발 지원 사...,0
8858,현대엔지니어링 서울 종로 공평 도시정비형 재개발 신축공사 수주,1
8859,한국조선해양 860억 규모 중형 PC선 2척 수주,1
8860,[이민화의 4차 산업혁명] '유니콘'을 키우기 위한 조건들,0
8861,실적으로 주가 증명...삼바 목표가 100만원 육박,0
8862,SK이노베이션 2분기 영업손실 4397억원… 코로나19 쇼크에 적자지속,-1
8863,[특징주] 코다코 턴어라운드 기대감에 상한가,1
8864,‘온라인미디어 예술활동지원‘ 사업 추진... 약 149억... 코로나19 시대 비...,1
8865,[Company Insight] 알짜 팔면서 역량 강화? 주가도 비웃네,0
8866,[Q&A] 3분기 국내 증시의 30가지 그림자,0
8867,좌파 독재정부… 그리고 삼성 바이오로직스,0
8868,현대로템 울산시와 수소전기트램 실증사업 MOU 체결,1
8869,"'쌍용차 해고' 11년 만에 매듭…""좋은 차로 보답하겠다""",-1
8870,"삼성SDI 코로나에도 선방…""자동차 배터리 내년 흑자전환 목표""(종합)",1
8871,국순당 상장 20년만에 폐지 위기…5년 연속 영업적자,-1
8872,[터치!Peak&Bottom]오리엔탈정공 실적·재무구조 개선 기대감에 상한가,1
8873,예측 불허 차이나리스크 공포 휩싸인 한국 경제,0
8874,국내 금융시장 리뷰 (3/4) - 금감원,0
8875,SK바이오팜 이틀 연속 상한가 … 시총 22위,1
8876,인천TP 뿌리기업 공정 자동화 지원사업 추진,1
8877,한국조선해양 LNG선 2척 수주,1
8878,헤럴드에듀-굿윌에듀 영어독서 프로그램 개발 및 공급 협정서 체결,1
8879,한국조선해양 4400억원 규모 LNG선 2척 수주,1
8880,2월 기업체감경기 대폭 하락..3월 전망도 비관,-1
8881,미래컴퍼니 수술로봇 `레보아이` 러시아 시장 판매계약 체결,1
8882,알파홀딩스 2Q 영업익 8억원 흑자전환 …하반기 실적턴어라운드 기대,1
8883,윤석헌 금감원장 예금만 24억 6700만원,0
8884,광주시 어린이 통학차량 LPG차 전환지원 사업 변경추진,1
8885,세수 ‘빨간불’…1Q 관리재정수지 55조원 적자 ‘역대최대’,-1
8886,대만 미국제 F-16V 전투기 66기 도입계약 정식 체결,1
8887,한화갤러리아타임월드 더딘 시내면세점 실적 개선…투자의견 중립-한국證,1
8888,터키 러시아와 첨단 S-400 미사일 추가도입 계약 체결,1
8889,한국항공우주 15일 장중 급락 무슨 일? 노무라의 진단은?,-1
8890,코로나19여파 산업계 구조조정 바람…하반기가 더 걱정,-1
8891,[특징주] 메디톡스 1분기 실적 개선 소식에 상한가 육박,1
8892,[하이&로우] 한국카본 1.6억 달러 대규모 수주…목표가↑ - DB금융투자,1
8893,한수원 '제2의 UAE 원전 수주 신화' 달성 나선다,1
8894,[종합] 삼성중공업 2분기 적자 7077억원...“경영 '현금흐름과 무관”,-1
8895,코오롱인더 듀폰과 소송 승소 소식에 주가도 상한가,0
8896,한국조선해양 일주일 사이 1조700억원어치 선박 수주,1
8897,대한통운 인수 CJ가 우선 협상…기업주가 급락,-1
8898,벼랑 끝 쌍용車…3분기 1052억 손실,0
8899,“어차피 내 집은 못 사”…‘공모주 로또’에 올인하는 3040,0
8900,금감원 주가조작 조사인력 40명 늘린다,0
8901,유나이티드항공 2분기 매출 87% 감소에 2조원 손실.. 주가는 상승,0
8902,금감원 인사·조직문화 혁신안 발표…최흥식“선제적 대응 장치 마련했다”,0
8903,"하이트진로 목표주가 상향 ""소주와 맥주 판매 늘어 성장세 지속""",1
8904,文정부 ‘경제정책의 역설’… 소득도 부동산도 양극화만 심화,-1
8905,한국조선해양 대한해운 LNG선 2척 4400억원 수주,1
8906,금감원 공기관 재지정 반대···금융당국·정무위 일제 반기,0
8907,[특징주]한양증권 1분기 깜작 실적에 강세,1
8908,대우조선 '3400억' 풍력터빈 설치선 수주 가시화…건조의향서 체결,1
8909,SK바이오팜 빠지니...IPO 열기 '시들',0
8910,5월 경상수지 흑자 전환…수출·수입 모두 줄어든 '불황형 흑자',1
8911,소프트뱅크 투자 미 온라인 보험사 상장 첫날 140% 상승,1
8912,"[특징주] 중앙오션, 사명변경 후 연이틀 상한가",1
8913,매경이 전하는 세상의 지식(매-세-지 5월 31일),0
8914,한한령 해제 기대감 증폭…코스피 2100선 상승 마감,1
8915,"6년 끈 한화투자증권 정리해고 분쟁…파기환송심서 ""사측 부당""",-1
8916,패션업계 여름시즌 '종료'..간절기 매출 '급증',0
8917,'외인 순매수' 코스피 2360선 올라…코스닥 2% 상승,0
8918,MS 안부러운 미 주택업체들...주가 상승폭 MS.아마존 제쳐,0
8919,SK바이오사이언스 美 노바백스와 코로나19 백신 생산 계약 체결,1
8920,코로나19 제압 희소식…존슨앤존슨 '미 정부와 백신 1억회분 공급계약',1
8921,'사상 첫 적자' 포스코 불씨는 살렸다,-1
8922,"카카오게임즈 목표가 3만3000원…""주가 상승 여력 충분""-대신증권",0
8923,"""특정지수 벗어나 기초자산 다변화"" [제18회 서울국제A&D컨퍼런스]",0
8924,[브리핑+백브리핑] 매각 철회 애버크럼비 주가 하루새 21% 급락,-1
8925,323 대 1 1582 대 1… 대박 꿈꾸며 공모주 찾는 개미들,1
8926,현대미포조선 4847억 규모 석유화학제품운반선 10척 수주,1
8927,'잇단 채용비리' 금감원 시장 감독 자격있나,0
8928,손정의 “너덜너덜해졌다”…소프트뱅크 14년 만에 적자 전환,-1
8929,잘생긴 사람만 입어라했던 美캐주얼 에버크롬비 망해간다,0
8930,한국카본 1945억 규모 초저온 보냉자재 공급계약,1
8931,새마을금고중앙회 전통시장 이용 활성화 사업 추진,1
8932,이스트소프트 2분기 순익 18.3억..흑자전환,1
8933,최저임금 인상 직격탄…GS·BGF리테일 주가 반토막,-1
8934,아비코전자·썸텍 동반 상한가…2분기 실적개선 기대로,1
8935,순창군 전북도와 협의 없이 마을무선방송시스템 사업 추진,1
8936,코로나發 수출타격에 상반기 경상수지 8년만 최소 흑자(종합),0
8937,삼강엠앤티 세계 해상풍력 시장 대규모 수주 행진,1
8938,[fn사설] 코로나 경기대응책 차라리 과잉대응이 낫다,1
8939,대림산업 인천·대전 3840억원 규모 도시정비사업 수주,1
8940,2년후 국내 3위 보안SW업체 되겠다,0
8941,카카오게임즈 나인아크와 모바일게임 ‘소울 아티팩트’ 퍼블리싱 계약 체결,1
8942,[위기가 기회다-⑧GS] 위기서 빛난 허창수 명예회장의 ‘세밀한 M&A’ 전략,0
8943,중구 소상공인 영업손실금 50만원·휴업지원금 최대 200만원,0
8944,코로나 치료제 렘데시비르 공급에 관련株 주목,1
8945,[공시]에스티아이 348억원 규모 반도체 제조장비 공급계약 체결,1
8946,애플 차이나쇼크…中매출 27% 급락,-1
8947,한중관계 개선 기대 화장품株 주가상승 상위권 싹쓸이,1
8948,"블랙베리 대표 ""미국시장 신제품 치명적 결함있었다""",1
8949,불황에도 잘나가는 한화그룹 ‘김승연 M&A 마법’에 석유화학·태양광 날개,0
8950,현대차 주가는 글로벌 위기 때 강했다 코로나19에는 얼마나 더 갈까,0
8951,"YG엔터, 하반기 음반 판매 증가 기대…목표가↑-신한",1
8952,아스트라제네카 중국서 코로나19 백신 생산·판매 라이선스 계약,0
8953,[뉴욕증시] 모더나 2분기 매출 '급증'... 전년 동기 대비 5배 증가,1
8954,"공매도 결정 임박…개미들 ""전면 금지로 연장해야"" 부글부글",0
8955,2년후 국내 3위 보안SW업체 되겠다,0
8956,‘독점 우려’ 제동… 케이블TV 시장 재편 다시 안갯속,-1
8957,"[특징주] 대한과학, 코로나 의료기기 관련주 상승에 장 초반 상한가",1
8958,"[일문일답] 은성수 ""코로나 사태서 풀린 유동성 회수 대비해야""",0
8959,[SR조선철강] 삼강엠앤티 531억원 규모 경비정 4척 건조 계약 체결,1
8960,장흥군 주민이 주도하는 마을 공동체 사업 추진,1
8961,[TF초점] 김병철 신한금투 사장 '책임론' 비등…자리보전 가능할까,0
8962,신세계 백화점ㆍ마트 분할에 들썩…실적이 관건,0
8963,"코스닥, 1.03p(0.12%) 오른 842.38 개장",0
8964,가수 조조(jojo) 플랜히어와 전속계약 체결…8월 말 신곡 발매(공식),1
8965,코로나에 ‘500년 전통’ 런던탑 근위병 정리해고,-1
8966,"미래에셋 ""네이버 코로나에 웹툰 매출↑…합병 기대감도""",1
8967,KISTI ‘마이데이터 기반 장애인 이동지원 실증서비스 사업’ 본격 추진,1
8968,셰일가스 산업 유가 급락에 '초비상',-1
8969,"엘앤케이바이오, 최소침습수술용 경추 스크류 로봇수술기법 개발 진행",0
8970,[특징주] '비대면 대장주' 네이버·카카오 엿새째 상승 마감,0
8971,'폐업' 경기방송 직원 20여명 정리해고,-1
8972,[fn마켓워치]중견 ICT 유지보수 '진두아이에스' 매각 본격화,0
8973,"DS투자증권 “푸드나무, 언택트 수혜 랭킹닭컴 급성장…목표가↑”",1
8974,모두투어 코로나19에 역대급 손실 전망…목표가↓-키움證,0
8975,코로나19 충격에 미국·유럽 기업들 정리해고 본격화,-1
8976,[수익 해결사] 주력제품 'OLED 소재' 매출 호조! + 온라인 승부주 공개!,0
